x_relative,y_relative
0.000000,0.108660
0.002141,0.109886
0.004283,0.111111
0.006424,0.112745
0.008565,0.113971
0.010707,0.115196
0.012848,0.116013
0.014989,0.116830
0.017131,0.117647
0.019272,0.118873
0.021413,0.119690
0.023555,0.120507
0.025696,0.121324
0.027837,0.121732
0.029979,0.122549
0.032120,0.123366
0.034261,0.124183
0.036403,0.125000
0.038544,0.125408
0.040685,0.126225
0.042827,0.127451
0.044968,0.128268
0.047109,0.129085
0.049251,0.129493
0.051392,0.130719
0.053533,0.131127
0.055675,0.131536
0.057816,0.132353
0.059957,0.132761
0.062099,0.133578
0.064240,0.134395
0.066381,0.134804
0.068522,0.135621
0.070664,0.136438
0.072805,0.136846
0.074946,0.137255
0.077088,0.138072
0.079229,0.138480
0.081370,0.138889
0.083512,0.139297
0.085653,0.140114
0.087794,0.140114
0.089936,0.140931
0.092077,0.140931
0.094218,0.141748
0.096360,0.141748
0.098501,0.142157
0.100642,0.142565
0.102784,0.142565
0.104925,0.143382
0.107066,0.143382
0.109208,0.143382
0.111349,0.142974
0.113490,0.143382
0.115632,0.143791
0.117773,0.144608
0.119914,0.145016
0.122056,0.145425
0.124197,0.145833
0.126338,0.146650
0.128480,0.146650
0.130621,0.146650
0.132762,0.147467
0.134904,0.147876
0.137045,0.148284
0.139186,0.148693
0.141328,0.149101
0.143469,0.149918
0.145610,0.150327
0.147752,0.150735
0.149893,0.151144
0.152034,0.151552
0.154176,0.151961
0.156317,0.152369
0.158458,0.153186
0.160600,0.153186
0.162741,0.154003
0.164882,0.154003
0.167024,0.154820
0.169165,0.154820
0.171306,0.155229
0.173448,0.155229
0.175589,0.155637
0.177730,0.156046
0.179872,0.156454
0.182013,0.156863
0.184154,0.157680
0.186296,0.158088
0.188437,0.158497
0.190578,0.159314
0.192719,0.159722
0.194861,0.160131
0.197002,0.160948
0.199143,0.161356
0.201285,0.161356
0.203426,0.162173
0.205567,0.162173
0.207709,0.162582
0.209850,0.162990
0.211991,0.163399
0.214133,0.163807
0.216274,0.163807
0.218415,0.164216
0.220557,0.164624
0.222698,0.165033
0.224839,0.165033
0.226981,0.165033
0.229122,0.165441
0.231263,0.165441
0.233405,0.165441
0.235546,0.165441
0.237687,0.165441
0.239829,0.165441
0.241970,0.165441
0.244111,0.165441
0.246253,0.165850
0.248394,0.165850
0.250535,0.165850
0.252677,0.165850
0.254818,0.166258
0.256959,0.166258
0.259101,0.166258
0.261242,0.166258
0.263383,0.165850
0.265525,0.165441
0.267666,0.165441
0.269807,0.164624
0.271949,0.164216
0.274090,0.163399
0.276231,0.162582
0.278373,0.161765
0.280514,0.161356
0.282655,0.160131
0.284797,0.157531
0.286938,0.156046
0.289079,0.154003
0.291221,0.151552
0.293362,0.148693
0.295503,0.146650
0.297645,0.142974
0.299786,0.139297
0.301927,0.134395
0.304069,0.127042
0.306210,0.122549
0.308351,0.118464
0.310493,0.114379
0.312634,0.106618
0.314775,0.100082
0.316916,0.094363
0.319058,0.090686
0.321199,0.087418
0.323340,0.080065
0.325482,0.077206
0.327623,0.074755
0.329764,0.071895
0.331906,0.069036
0.334047,0.065768
0.336188,0.064134
0.338330,0.061683
0.340471,0.059232
0.342612,0.057598
0.344754,0.055964
0.346895,0.053105
0.349036,0.052288
0.351178,0.050654
0.353319,0.050245
0.355460,0.050245
0.357602,0.050245
0.359743,0.050654
0.361884,0.051062
0.364026,0.051879
0.366167,0.052288
0.368308,0.053105
0.370450,0.053922
0.372591,0.054739
0.374732,0.055556
0.376874,0.055964
0.379015,0.056373
0.381156,0.057190
0.383298,0.057598
0.385439,0.058007
0.387580,0.058415
0.389722,0.058415
0.391863,0.058415
0.394004,0.058415
0.396146,0.058007
0.398287,0.058007
0.400428,0.057598
0.402570,0.056373
0.404711,0.053513
0.406852,0.051062
0.408994,0.049020
0.411135,0.046977
0.413276,0.041667
0.415418,0.037990
0.417559,0.034722
0.419700,0.034692
0.421842,0.034661
0.423983,0.034630
0.426124,0.034600
0.428266,0.034569
0.430407,0.034538
0.432548,0.034508
0.434690,0.034477
0.436831,0.034446
0.438972,0.034416
0.441113,0.034385
0.443255,0.034355
0.445396,0.034324
0.447537,0.034293
0.449679,0.034263
0.451820,0.034232
0.453961,0.034201
0.456103,0.034171
0.458244,0.034140
0.460385,0.034109
0.462527,0.034079
0.464668,0.034048
0.466809,0.034018
0.468951,0.033987
0.471092,0.033956
0.473233,0.033926
0.475375,0.033895
0.477516,0.033864
0.479657,0.033834
0.481799,0.033803
0.483940,0.033772
0.486081,0.033742
0.488223,0.033711
0.490364,0.033681
0.492505,0.033650
0.494647,0.033619
0.496788,0.033589
0.498929,0.033558
0.501071,0.033527
0.503212,0.033497
0.505353,0.036765
0.507495,0.037990
0.509636,0.040492
0.511777,0.043791
0.513919,0.046160
0.516060,0.060049
0.518201,0.067810
0.520343,0.060049
0.522484,0.066176
0.524625,0.090686
0.526767,0.100899
0.528908,0.083348
0.531049,0.113971
0.533191,0.098448
0.535332,0.106618
0.537473,0.114788
0.539615,0.121324
0.541756,0.126225
0.543897,0.134395
0.546039,0.138072
0.548180,0.160131
0.550321,0.165441
0.552463,0.179739
0.554604,0.185049
0.556745,0.171179
0.558887,0.200572
0.561028,0.182598
0.563169,0.188317
0.565310,0.193627
0.567452,0.198121
0.569593,0.214869
0.571734,0.209150
0.573876,0.214461
0.576017,0.227533
0.578158,0.219363
0.580300,0.236928
0.582441,0.227533
0.584582,0.231618
0.586724,0.234069
0.588865,0.237745
0.591006,0.243056
0.593148,0.246732
0.595289,0.250817
0.597430,0.252451
0.599572,0.272059
0.601713,0.261029
0.603854,0.268791
0.605996,0.273284
0.608137,0.275735
0.610278,0.280229
0.612420,0.284722
0.614561,0.287173
0.616702,0.293746
0.618844,0.296569
0.620985,0.298203
0.623126,0.300245
0.625268,0.302288
0.627409,0.304330
0.629550,0.307598
0.631692,0.308824
0.633833,0.309641
0.635974,0.310458
0.638116,0.311683
0.640257,0.312908
0.642398,0.314542
0.644540,0.315768
0.646681,0.316585
0.648822,0.317810
0.650964,0.319036
0.653105,0.320670
0.655246,0.321487
0.657388,0.322712
0.659529,0.324346
0.661670,0.325572
0.663812,0.327206
0.665953,0.329657
0.668094,0.331699
0.670236,0.333742
0.672377,0.335784
0.674518,0.337010
0.676660,0.339052
0.678801,0.342320
0.680942,0.343954
0.683084,0.345997
0.685225,0.348039
0.687366,0.349265
0.689507,0.350490
0.691649,0.352533
0.693790,0.353350
0.695931,0.354575
0.698073,0.355801
0.700214,0.357026
0.702355,0.357435
0.704497,0.357843
0.706638,0.357843
0.708779,0.357435
0.710921,0.357026
0.713062,0.356618
0.715203,0.356209
0.717345,0.355392
0.719486,0.354575
0.721627,0.353350
0.723769,0.352124
0.725910,0.351307
0.728051,0.350082
0.730193,0.348448
0.732334,0.347631
0.734475,0.343546
0.736617,0.339869
0.738758,0.337418
0.740899,0.332516
0.743041,0.327206
0.745182,0.321078
0.747323,0.318627
0.749465,0.318219
0.751606,0.321895
0.753747,0.329657
0.755889,0.332108
0.758030,0.336193
0.760171,0.341912
0.762313,0.348039
0.764454,0.353758
0.766595,0.356618
0.768737,0.359477
0.770878,0.360703
0.773019,0.361928
0.775161,0.363154
0.777302,0.365196
0.779443,0.366830
0.781585,0.368873
0.783726,0.370915
0.785867,0.373003
0.788009,0.375817
0.790150,0.377451
0.792291,0.379493
0.794433,0.381536
0.796574,0.384395
0.798715,0.386438
0.800857,0.387255
0.802998,0.388889
0.805139,0.390931
0.807281,0.391748
0.809422,0.393382
0.811563,0.394608
0.813704,0.396650
0.815846,0.398284
0.817987,0.400327
0.820128,0.401552
0.822270,0.403595
0.824411,0.405637
0.826552,0.406454
0.828694,0.408905
0.830835,0.410948
0.832976,0.412582
0.835118,0.414216
0.837259,0.416258
0.839400,0.418301
0.841542,0.420343
0.843683,0.421977
0.845824,0.423611
0.847966,0.426062
0.850107,0.428513
0.852248,0.429739
0.854390,0.432190
0.856531,0.434232
0.858672,0.435866
0.860814,0.437500
0.862955,0.439134
0.865096,0.440768
0.867238,0.442810
0.869379,0.444444
0.871520,0.446078
0.873662,0.446895
0.875803,0.447712
0.877944,0.448938
0.880086,0.449755
0.882227,0.450572
0.884368,0.451389
0.886510,0.452206
0.888651,0.453023
0.890792,0.454657
0.892934,0.455474
0.895075,0.455882
0.897216,0.456291
0.899358,0.457108
0.901499,0.457925
0.903640,0.459150
0.905782,0.459967
0.907923,0.461601
0.910064,0.462827
0.912206,0.463644
0.914347,0.464869
0.916488,0.466503
0.918630,0.467320
0.920771,0.468546
0.922912,0.469771
0.925054,0.470180
0.927195,0.471405
0.929336,0.472222
0.931478,0.473039
0.933619,0.473448
0.935760,0.474265
0.937901,0.474673
0.940043,0.475082
0.942184,0.475899
0.944325,0.476307
0.946467,0.476716
0.948608,0.477533
0.950749,0.477533
0.952891,0.478350
0.955032,0.478350
0.957173,0.478758
0.959315,0.479167
0.961456,0.479167
0.963597,0.479167
0.965739,0.479575
0.967880,0.479575
0.970021,0.479984
0.972163,0.479984
0.974304,0.479984
0.976445,0.480392
0.978587,0.480392
0.980728,0.480801
0.982869,0.480801
0.985011,0.480392
0.987152,0.480801
0.989293,0.480801
0.991435,0.480801
0.993576,0.481209
0.995717,0.364514
